Hours_Studied,Attendance,bool_Extracurricular_Activities,Sleep_Hours,Previous_Scores,bool_Internet_Access,Tutoring_Sessions,School_Type_Private,School_Type_Public,Physical_Activity,numeric_Parental_Education_Level,numeric_Distance_from_Home,Exam_Score,numeric_Parental_Involvement,numeric_Access_to_Resources,numeric_Motivation_Level,numeric_Family_Income,numeric_Teacher_Quality,numeric_Peer_Influence,numeric_Learning_Disabilities
23,77,True,5,72,True,2,False,True,5,1,1,69,1,1,1,2,2,-1,False
21,63,False,8,74,True,0,False,True,3,0,0,61,1,0,1,0,1,-1,False
19,91,True,8,74,True,4,False,True,2,2,0,69,1,0,0,1,1,0,True
19,75,False,6,64,True,2,False,True,3,0,0,64,1,0,2,0,1,0,False
19,64,True,9,56,True,2,False,True,4,2,2,63,1,1,0,0,1,1,False
27,85,False,6,63,True,1,False,True,2,1,0,68,0,2,0,0,1,-1,False
24,95,True,6,92,True,2,False,True,3,0,2,72,2,1,1,0,1,0,False
24,98,False,6,93,False,2,False,True,4,1,0,69,0,0,0,0,0,1,False
21,95,False,5,87,True,2,True,False,4,0,0,70,1,0,0,1,1,0,False
20,60,True,8,67,True,1,False,True,4,2,1,63,1,1,0,1,1,0,False
18,75,True,7,59,True,0,False,True,2,0,0,62,0,1,0,1,1,1,True
27,93,True,9,78,True,1,False,True,2,2,0,72,1,1,0,0,1,1,False
26,75,False,8,97,True,1,False,True,4,0,2,69,2,2,1,0,1,0,False
15,84,False,4,92,True,2,False,True,3,0,1,66,1,1,0,1,1,-1,False
22,84,True,9,88,True,2,True,False,4,2,0,71,1,1,1,0,2,0,False
14,75,False,10,88,True,2,True,False,3,1,1,62,0,0,1,0,1,-1,False
12,96,True,9,76,True,2,False,True,2,0,0,68,1,0,1,1,2,1,False
16,80,False,9,58,True,0,False,True,2,0,0,63,2,0,0,1,1,0,False
25,79,True,7,64,True,0,False,True,3,1,2,66,1,1,1,0,1,0,False
26,100,True,6,79,True,1,False,True,3,1,1,75,2,1,2,1,2,1,False
23,80,True,7,66,True,1,True,False,4,1,0,69,1,0,2,2,2,1,False
24,67,False,8,89,True,2,True,False,3,0,0,68,2,1,1,2,0,1,False
23,81,False,8,69,True,5,False,True,2,0,1,69,2,1,1,1,1,-1,False
16,93,False,6,56,True,2,False,True,4,0,0,67,2,0,1,0,1,1,False
23,91,True,6,89,True,3,True,False,3,2,0,73,2,1,1,1,1,-1,False
25,92,True,5,85,True,1,False,True,1,1,0,71,1,2,0,0,1,-1,False
25,88,True,8,63,True,2,False,True,3,0,1,71,2,1,1,2,1,1,False
27,70,False,6,99,True,2,True,False,2,0,0,68,1,1,2,0,1,0,False
24,94,False,7,70,True,1,False,True,1,0,0,70,2,0,1,2,1,0,False
22,96,True,10,84,True,1,False,True,3,0,0,71,0,2,0,2,2,-1,False
26,68,False,8,96,True,1,False,True,2,0,0,69,1,2,2,1,2,0,False
20,65,False,7,58,False,3,True,False,4,0,0,63,2,1,1,0,1,0,False
15,99,True,8,94,True,2,True,False,3,2,0,71,0,1,1,1,1,0,False
19,95,True,9,85,False,2,False,True,3,1,0,69,1,1,1,0,1,-1,False
16,96,True,5,58,True,2,False,True,5,2,1,71,2,1,1,2,0,1,False
16,95,False,6,83,True,2,True,False,3,0,0,68,1,0,0,0,2,0,False
19,82,False,7,94,True,1,False,True,3,0,0,68,1,1,1,1,1,1,False
15,86,False,6,90,True,0,False,True,3,2,2,66,1,0,1,1,2,0,False
18,82,False,7,88,True,3,False,True,3,1,1,67,1,1,1,0,1,-1,False
9,62,True,5,58,True,0,True,False,5,1,1,59,0,2,0,1,2,1,False
21,90,False,8,60,True,1,False,True,2,1,0,66,0,1,1,0,1,-1,False
20,80,False,6,77,True,0,True,False,3,0,0,64,0,0,0,1,2,-1,False
15,86,False,7,79,True,1,False,True,3,0,1,64,1,1,1,0,1,0,True
24,80,True,7,97,True,0,True,False,4,0,1,69,1,2,1,0,2,0,False
26,80,False,8,73,True,1,False,True,3,0,0,69,2,0,2,1,1,0,False
10,67,False,4,65,False,3,False,True,3,0,0,61,1,1,1,1,1,1,False
15,71,False,8,60,True,0,True,False,3,0,2,62,2,2,1,0,2,-1,False
15,66,False,7,53,True,2,False,True,3,1,0,61,0,1,1,1,2,-1,False
14,68,True,8,53,True,1,True,False,2,1,0,63,1,1,2,1,2,1,False
25,99,False,5,79,True,2,False,True,4,1,0,71,1,0,0,0,1,1,False
19,66,True,8,59,True,1,False,True,2,2,1,65,2,2,1,1,0,1,False
18,71,True,9,93,True,1,True,False,4,1,1,68,2,2,1,0,2,0,False
8,84,False,7,80,True,1,False,True,4,0,1,67,2,2,1,2,2,1,False
24,84,True,6,93,True,2,False,True,1,0,0,70,0,2,2,0,1,0,False
13,66,True,6,71,True,3,False,True,3,0,0,64,2,1,1,1,1,0,False
20,92,False,8,80,True,0,True,False,3,1,0,71,1,2,2,1,1,0,False
22,91,True,8,76,True,2,False,True,3,1,1,71,2,1,0,1,1,0,False
28,69,False,8,99,True,0,True,False,3,0,1,67,1,2,0,2,1,-1,False
12,72,True,7,90,True,0,False,True,3,2,2,63,1,0,1,2,1,1,False
2,98,True,7,80,True,2,False,True,1,0,0,66,0,2,2,0,2,0,False
21,93,True,7,80,True,3,False,True,1,0,1,70,1,0,1,2,1,0,False
31,88,False,6,62,True,2,True,False,4,0,0,70,1,0,1,0,1,1,False
27,63,True,8,87,True,3,True,False,3,0,0,67,0,1,1,0,2,1,False
21,77,False,7,99,True,3,False,True,3,2,0,69,0,1,2,1,2,0,False
17,82,False,9,56,True,3,False,True,2,0,0,66,2,0,0,2,1,1,False
25,67,False,9,82,True,1,False,True,3,2,2,67,1,2,1,1,1,1,False
14,78,True,7,76,True,0,False,True,2,1,0,65,2,1,1,2,1,-1,True
23,84,True,8,93,True,1,False,True,3,2,2,72,2,2,1,2,1,1,False
23,73,False,6,50,True,1,False,True,3,1,0,68,2,2,1,1,1,1,False
26,91,True,7,57,True,3,False,True,3,1,0,72,2,1,0,1,1,-1,False
37,94,True,8,52,True,1,True,False,3,2,0,76,2,1,2,0,1,1,False
22,73,True,5,58,True,4,False,True,3,1,0,65,1,0,1,0,1,1,True
17,94,False,8,85,True,1,False,True,4,0,0,68,0,1,1,1,0,1,False
20,64,True,6,57,True,3,False,True,4,1,0,65,1,1,1,0,2,0,False
9,94,True,6,81,True,0,False,True,3,0,0,66,1,1,0,0,2,1,False
16,66,False,6,93,True,7,False,True,2,0,2,63,0,1,1,0,1,-1,False
18,63,False,7,52,True,2,False,True,3,2,1,63,1,0,1,2,2,1,False
17,86,True,5,51,True,2,True,False,2,2,1,66,1,1,1,0,1,0,False
21,79,True,8,99,True,2,False,True,4,0,0,69,2,0,1,0,2,1,False
15,96,True,7,84,True,3,False,True,1,2,0,72,1,2,2,1,0,1,False
27,75,True,10,57,True,3,False,True,3,0,0,66,1,0,1,2,0,-1,False
20,71,True,7,65,False,2,False,True,4,0,1,64,1,1,1,1,1,-1,False
18,78,True,6,61,True,1,True,False,5,0,0,67,2,2,0,0,1,1,False
21,74,True,5,88,True,1,False,True,1,1,0,66,0,1,1,1,2,0,False
25,88,True,8,62,True,2,False,True,2,0,0,68,1,0,0,0,1,0,False
15,90,False,5,70,True,0,True,False,2,0,1,65,1,1,1,1,1,0,False
16,94,True,8,94,True,2,True,False,3,0,0,71,1,2,2,0,2,-1,False
18,99,True,10,51,True,1,False,True,4,2,0,71,1,2,1,1,0,0,False
12,71,True,8,65,True,1,True,False,2,0,1,62,1,1,1,1,2,0,False
15,89,True,8,74,True,2,False,True,2,1,0,69,1,2,0,1,2,1,False
17,76,False,7,81,True,4,True,False,2,0,0,65,1,0,0,2,1,0,False
25,87,False,6,51,True,3,False,True,3,2,0,70,2,0,0,1,1,0,False
21,100,False,6,67,True,0,False,True,3,0,2,70,1,1,1,2,1,1,False
25,89,False,5,51,True,2,True,False,2,2,1,70,1,2,0,1,2,-1,False
19,98,True,7,68,True,1,True,False,4,0,1,69,0,2,1,0,1,0,False
22,93,True,9,97,True,2,False,True,3,0,0,71,2,0,1,1,1,0,True
19,96,False,5,64,True,1,False,True,3,0,0,69,1,1,1,1,1,0,False
22,93,False,9,79,True,2,False,True,2,2,0,73,2,1,1,1,2,1,False
17,78,True,9,65,True,1,False,True,4,0,1,65,1,1,0,1,2,0,False
5,70,True,8,55,True,3,False,True,3,0,0,62,2,2,1,0,1,0,False
19,75,False,8,64,True,2,False,True,5,2,1,67,1,2,1,2,0,-1,False
29,61,True,7,74,True,1,False,True,3,2,1,65,0,1,2,1,1,0,False
26,81,False,7,65,True,1,False,True,3,0,2,65,0,1,0,1,1,0,False
26,80,True,6,81,True,0,False,True,2,1,0,70,1,2,1,1,1,0,False
27,81,True,7,97,True,1,False,True,2,1,0,70,1,1,0,1,1,0,False
21,99,True,7,53,True,0,False,True,4,2,0,71,1,2,1,1,0,0,False
21,96,False,10,86,True,1,False,True,3,1,0,71,2,0,0,0,2,0,False
16,66,True,8,50,True,1,False,True,4,0,1,62,1,1,0,1,2,0,False
18,75,False,7,50,True,4,False,True,2,2,0,65,1,0,1,0,1,1,False
24,77,True,7,57,True,3,False,True,2,1,2,84,2,1,1,1,2,1,False
27,74,True,6,74,True,2,False,True,2,1,2,68,1,1,1,1,2,0,False
19,92,True,6,52,True,3,False,True,1,0,0,70,2,1,1,2,1,1,False
17,81,False,8,86,True,1,True,False,3,2,0,68,1,2,1,1,1,0,False
20,83,False,6,51,True,2,False,True,4,2,0,67,1,1,1,0,2,-1,False
24,94,True,6,75,True,1,False,True,4,0,0,69,0,1,0,0,2,-1,False
11,92,True,6,84,True,2,False,True,1,0,0,68,2,2,1,0,0,-1,False
6,65,False,6,62,False,3,False,True,1,0,0,59,2,2,1,0,0,0,False
17,89,True,9,79,False,0,False,True,2,1,0,67,2,0,1,1,1,1,False
13,77,True,7,63,True,0,False,True,1,0,1,63,1,2,0,2,0,1,False
17,72,True,7,61,True,1,False,True,4,0,0,65,2,2,0,1,1,-1,False
19,62,False,7,91,True,1,False,True,3,1,0,63,1,1,0,0,1,1,False
17,79,False,7,67,True,1,True,False,3,0,0,64,1,1,0,0,1,1,False
29,74,True,6,91,True,3,False,True,4,1,2,72,2,1,2,0,2,1,False
22,70,True,5,61,True,1,False,True,3,1,1,63,0,1,2,0,1,-1,False
22,88,False,9,68,False,2,False,True,2,0,0,66,1,1,1,1,1,0,True
24,91,True,8,55,True,0,True,False,2,1,1,67,1,1,0,1,0,0,False
13,70,True,8,75,True,1,False,True,2,2,1,66,2,2,2,2,1,1,True
26,62,True,8,69,True,2,False,True,3,1,1,66,1,1,1,1,2,1,False
20,94,True,10,50,True,1,True,False,4,2,0,68,1,1,0,0,2,-1,True
24,60,False,6,73,True,1,True,False,5,2,1,66,2,2,1,0,1,1,False
14,97,True,5,54,True,3,False,True,2,1,0,68,1,1,1,1,1,-1,False
11,85,True,8,92,True,2,False,True,4,0,2,65,1,1,0,1,1,-1,False
25,73,True,5,75,True,0,True,False,2,1,0,67,1,1,0,1,1,1,False
22,70,False,7,85,True,0,True,False,3,0,2,64,2,0,1,2,1,-1,False
15,60,False,7,91,True,0,True,False,2,1,2,59,0,2,0,0,1,-1,False
15,69,True,8,53,False,0,True,False,3,0,0,60,1,1,0,2,1,-1,False
27,66,False,6,67,True,1,False,True,4,1,2,65,0,2,0,2,2,-1,False
13,84,True,9,51,True,0,False,True,4,0,0,64,1,1,2,0,1,-1,False
30,67,False,6,52,True,1,False,True,1,0,0,66,1,2,1,0,1,0,False
15,81,True,8,52,True,0,False,True,2,2,0,65,1,1,1,1,1,0,False
24,84,True,6,74,True,2,False,True,2,0,2,69,1,1,1,1,2,1,False
18,72,True,8,73,True,0,True,False,4,0,0,66,2,2,1,1,1,1,True
17,61,False,7,63,True,1,False,True,4,1,1,62,2,1,0,1,1,1,False
19,61,False,9,62,True,2,False,True,2,0,2,60,1,0,1,1,1,0,False
20,90,False,7,65,False,4,False,True,4,1,1,68,0,1,0,0,2,1,False
14,73,True,9,82,True,1,False,True,3,0,0,64,1,2,1,1,1,-1,False
24,92,False,7,85,True,0,False,True,3,1,0,73,2,2,2,1,1,1,False
17,77,True,6,67,True,1,False,True,1,1,0,64,1,1,0,0,1,1,False
14,81,False,8,71,True,1,False,True,3,2,0,63,0,1,0,0,2,0,True
5,89,True,4,76,True,2,False,True,3,1,0,65,1,1,2,1,1,0,False
19,71,False,8,57,True,2,False,True,4,0,1,65,1,1,1,1,2,1,False
34,65,True,6,62,True,0,False,True,3,0,0,67,1,1,2,1,2,-1,False
25,82,True,5,86,False,0,False,True,4,0,0,67,1,1,1,0,0,1,False
20,73,False,8,99,True,1,True,False,3,0,0,66,1,1,0,1,1,1,False
18,78,True,9,85,True,1,True,False,2,2,0,68,1,2,2,0,2,-1,False
20,86,True,7,53,True,1,False,True,2,0,0,65,1,0,1,0,2,-1,False
23,80,True,5,57,True,1,False,True,4,2,0,66,0,0,1,0,1,0,False
13,85,True,6,72,True,2,False,True,1,1,1,66,2,0,1,0,1,1,False
27,82,True,6,87,False,2,False,True,2,0,0,69,1,1,0,0,2,1,False
24,90,False,7,58,True,2,True,False,2,2,0,70,1,1,1,0,1,0,False
24,88,True,7,88,True,2,True,False,2,2,1,71,1,0,1,1,2,0,False
23,81,False,8,78,True,4,False,True,3,0,1,70,2,1,2,0,0,1,False
20,87,False,8,89,True,2,False,True,3,0,1,68,1,1,0,1,1,0,False
24,95,True,8,78,True,2,False,True,2,2,2,73,2,2,1,0,2,-1,False
24,77,False,8,80,True,1,False,True,2,0,1,68,1,2,2,0,2,1,True
18,77,True,7,62,True,2,True,False,4,1,0,66,1,1,0,2,1,0,False
17,91,True,10,86,True,1,False,True,3,2,1,67,1,0,0,1,1,0,True
21,83,True,8,92,True,2,True,False,4,0,0,66,1,0,0,1,1,-1,True
29,63,True,8,94,True,0,True,False,2,2,0,69,1,2,1,1,2,1,False
13,96,False,10,51,True,1,False,True,3,2,0,67,1,1,1,0,0,1,False
11,61,True,7,81,True,5,False,True,4,0,0,61,1,0,2,1,0,1,True
21,90,False,6,99,True,2,True,False,3,1,0,70,1,1,1,0,1,-1,False
20,90,False,9,79,True,2,False,True,2,0,0,70,2,2,1,0,1,-1,False
21,98,True,9,59,False,3,False,True,3,1,0,70,1,1,2,1,1,0,True
21,62,False,7,94,True,1,True,False,3,1,1,64,1,1,0,0,2,1,False
19,84,False,10,63,True,0,False,True,3,1,2,65,2,1,1,0,1,-1,False
29,77,False,7,52,True,5,False,True,4,1,0,70,1,1,1,0,1,1,False
10,73,True,8,72,True,1,False,True,2,1,1,62,0,2,0,0,2,1,False
15,64,True,9,55,True,1,False,True,3,1,0,64,2,2,2,1,0,0,False
19,83,True,7,56,True,1,True,False,3,1,2,67,1,2,1,1,0,1,False
10,79,False,8,73,False,1,False,True,4,0,0,63,2,1,2,0,0,0,False
19,64,True,9,81,True,0,False,True,3,0,0,62,0,1,2,1,2,0,True
30,84,False,6,95,True,2,False,True,2,1,0,72,0,1,1,2,2,-1,False
20,90,False,6,85,False,3,True,False,2,1,0,69,0,1,2,0,2,0,False
21,91,True,9,92,True,5,True,False,2,0,0,72,1,2,1,0,1,-1,False
12,96,True,7,71,True,2,True,False,2,1,0,68,0,1,2,1,1,1,False
16,76,False,6,66,True,1,True,False,3,2,0,64,0,1,0,1,1,0,False
18,98,True,7,80,True,3,True,False,1,1,0,72,2,2,0,0,1,0,False
18,95,True,8,85,True,2,False,True,3,1,0,73,2,2,0,0,2,1,False
28,72,True,5,78,False,5,True,False,2,1,2,67,2,1,0,1,0,-1,False
23,66,True,8,63,True,0,False,True,4,1,0,64,2,0,1,0,1,-1,False
13,77,True,8,68,True,3,True,False,3,0,0,65,1,1,0,2,1,0,False
21,76,True,9,72,True,1,False,True,3,0,1,67,2,2,0,0,2,0,False
23,83,True,7,51,True,3,False,True,2,1,1,68,1,1,0,1,2,0,False
29,90,True,7,76,True,1,False,True,3,0,1,71,2,0,0,1,0,1,False
14,80,True,7,88,True,1,True,False,3,0,0,66,1,1,1,1,1,0,False
15,64,False,7,59,True,0,False,True,3,0,0,59,2,1,0,0,1,0,True
12,94,True,10,78,True,1,False,True,2,0,0,68,1,1,1,1,2,0,False
19,72,True,5,96,False,3,False,True,2,0,1,64,0,2,0,0,0,1,False
23,99,False,8,61,True,2,True,False,3,0,0,70,0,1,0,2,2,1,True
26,65,True,7,67,True,4,True,False,3,0,1,65,0,1,1,2,1,-1,False
20,98,True,7,69,False,2,False,True,2,1,0,72,2,1,2,2,2,-1,False
18,64,False,8,69,True,3,False,True,3,1,1,66,2,2,1,2,1,1,False
21,69,True,9,80,True,2,False,True,5,1,0,68,1,1,2,1,2,1,False
15,62,False,8,70,True,1,True,False,3,1,0,62,1,2,1,0,1,1,False
33,88,False,9,84,True,1,False,True,3,0,0,70,1,0,1,0,1,-1,False
10,94,True,7,74,True,3,False,True,3,1,1,70,2,1,2,2,1,1,False
21,77,True,7,58,True,0,False,True,3,1,0,64,1,0,1,0,2,-1,False
32,97,True,5,97,True,1,False,True,5,1,1,76,2,0,0,0,2,1,False
20,84,True,10,62,True,1,False,True,2,1,1,67,1,1,2,1,1,0,False
19,85,False,7,78,True,2,True,False,3,1,0,69,2,2,0,0,2,-1,False
18,94,True,7,53,True,4,False,True,3,0,2,68,1,0,1,1,2,1,False
19,72,True,8,96,True,1,False,True,2,2,1,67,1,1,0,1,2,1,False
28,74,True,9,96,True,0,True,False,3,0,0,69,1,1,0,2,2,0,False
7,96,True,6,68,True,2,False,True,1,0,0,67,2,1,1,0,2,0,False
29,96,True,9,56,True,0,True,False,4,0,0,73,2,2,0,0,2,0,False
11,99,True,7,88,False,4,True,False,3,1,0,71,1,2,2,1,0,0,False
18,96,False,9,63,True,4,True,False,3,2,0,70,1,0,1,0,1,0,False
24,93,True,8,96,True,0,False,True,1,2,1,73,2,1,1,1,1,1,False
10,76,True,7,80,True,1,False,True,4,2,0,65,1,1,1,0,2,1,False
23,100,True,5,93,True,4,True,False,3,2,1,73,0,1,1,0,1,0,False
32,79,True,5,61,True,0,False,True,3,1,0,70,0,2,1,0,2,1,False
12,82,True,6,96,True,0,True,False,4,1,0,66,2,1,2,0,0,1,True
21,81,True,8,61,True,3,False,True,5,0,1,66,0,1,2,1,0,-1,False
16,73,True,4,61,True,4,True,False,5,0,1,64,1,1,0,0,2,0,False
23,63,True,8,94,True,2,False,True,5,2,0,68,1,1,2,1,1,0,False
20,96,False,7,78,True,1,False,True,2,0,0,70,1,1,1,2,2,0,False
16,92,True,4,90,True,6,True,False,3,0,0,72,1,1,2,2,1,0,False
23,66,False,6,90,True,2,False,True,3,0,0,66,1,2,1,0,1,0,False
31,91,True,6,82,True,2,False,True,3,0,0,74,1,1,1,1,2,1,False
19,85,False,7,59,True,0,True,False,4,1,1,67,2,1,0,1,2,-1,False
24,76,True,9,85,True,2,True,False,2,2,0,71,2,2,1,0,1,1,False
12,70,True,9,53,True,2,False,True,2,0,0,60,0,2,1,0,1,0,True
23,88,False,6,82,True,0,True,False,3,1,0,69,1,1,1,1,1,-1,False
29,82,False,5,95,True,2,False,True,3,1,0,74,2,2,1,1,2,0,False
22,84,True,6,89,True,2,False,True,3,0,0,71,2,1,1,1,1,0,False
18,64,True,6,67,True,0,True,False,4,1,0,63,2,1,2,0,1,-1,False
20,79,True,7,91,False,2,True,False,4,1,1,66,2,0,2,0,1,-1,True
12,68,False,7,98,True,1,True,False,4,0,0,65,1,2,1,1,2,0,False
24,68,False,6,67,False,0,True,False,3,0,2,60,0,0,2,0,2,1,True
25,86,True,6,59,True,3,False,True,3,0,0,69,1,0,1,0,1,1,False
17,96,False,6,60,True,1,False,True,3,1,0,69,2,1,1,0,1,0,False
17,76,True,6,70,True,2,False,True,4,2,1,67,1,2,0,2,1,0,False
22,68,True,9,53,True,1,False,True,2,0,1,65,2,1,2,1,1,0,False
17,86,True,8,74,True,1,True,False,4,1,0,70,2,2,1,0,2,0,False
20,95,True,8,87,True,0,True,False,3,2,1,71,2,1,0,0,1,1,False
33,90,True,9,77,True,3,False,True,6,2,1,73,0,1,1,1,2,-1,True
19,95,True,8,99,True,0,False,True,2,2,1,70,0,2,1,0,1,0,False
18,81,True,9,73,True,1,False,True,2,0,0,67,2,0,2,1,2,0,False
16,90,True,8,51,True,1,False,True,5,0,1,67,0,2,1,2,1,0,False
24,66,False,7,74,True,0,False,True,2,1,1,65,0,2,1,2,2,0,False
28,80,True,8,61,True,1,True,False,3,1,2,68,1,2,0,0,1,-1,False
29,97,False,7,86,True,0,False,True,3,1,0,74,2,1,1,1,1,1,False
16,95,True,5,65,True,0,True,False,3,1,0,68,0,1,2,1,1,0,False
9,65,False,4,88,True,1,False,True,3,1,0,61,1,1,0,0,1,1,False
26,67,True,10,71,True,3,False,True,3,2,0,67,1,0,2,0,1,0,False
16,74,True,6,90,True,1,True,False,4,0,0,66,2,2,1,0,1,-1,True
25,72,True,6,78,True,8,False,True,4,0,0,69,0,0,0,1,2,1,False
8,85,True,9,54,True,1,True,False,3,0,0,62,1,0,0,0,2,1,False
25,96,True,5,69,True,0,False,True,4,0,1,71,1,2,0,0,1,0,False
13,98,True,8,67,True,1,True,False,4,2,1,71,2,2,1,1,1,1,False
24,86,True,10,91,True,0,True,False,4,1,0,72,1,2,0,0,2,1,False
20,94,True,10,81,True,1,False,True,5,0,2,69,1,2,0,1,2,0,True
14,81,False,6,89,False,6,True,False,3,1,0,67,0,1,1,0,2,0,False
18,68,False,7,69,True,1,False,True,4,0,1,63,1,2,1,0,2,0,True
24,81,True,6,85,False,1,False,True,4,1,1,68,1,1,1,1,2,0,False
21,82,True,7,53,True,0,False,True,2,2,0,69,2,2,0,2,1,1,False
24,90,True,9,52,True,0,False,True,3,1,0,65,1,0,0,0,1,-1,True
32,69,True,5,64,True,0,False,True,3,2,0,70,2,2,1,1,1,-1,False
11,75,False,8,89,True,2,True,False,4,1,1,65,1,1,1,2,2,1,False
30,75,False,7,77,True,0,False,True,2,0,1,67,1,1,1,0,1,1,False
21,98,True,9,70,True,0,False,True,1,1,0,72,1,2,1,0,2,1,False
15,78,True,9,95,True,1,False,True,3,0,0,69,1,2,2,2,2,1,False
12,90,True,6,75,False,2,False,True,3,2,0,69,2,2,0,1,1,0,False
19,90,False,7,81,True,4,False,True,4,1,0,71,2,0,1,2,2,0,True
26,71,True,8,99,True,1,False,True,3,0,2,67,1,0,1,1,2,1,False
19,83,False,8,76,True,3,False,True,3,2,0,65,0,0,0,0,0,0,False
29,96,False,4,89,True,2,False,True,2,0,2,70,0,0,1,0,2,0,False
11,79,False,8,71,True,1,True,False,2,1,1,63,1,1,0,1,1,1,False
20,98,True,9,52,True,0,True,False,3,1,2,71,2,2,1,1,1,1,False
12,69,True,7,92,True,1,False,True,3,1,0,64,2,1,0,1,1,0,False
22,63,True,8,97,True,5,True,False,3,0,0,69,1,2,2,1,1,0,False
25,96,False,9,72,True,0,True,False,3,0,0,69,0,1,0,0,1,1,False
17,94,True,7,75,True,1,False,True,3,2,1,70,1,1,1,0,2,1,False
4,100,False,8,71,True,2,True,False,4,0,1,64,2,0,0,0,1,-1,False
21,87,False,7,100,True,1,False,True,3,0,0,70,1,2,0,0,1,1,False
23,97,False,7,95,True,0,True,False,4,2,1,74,1,2,1,1,2,1,False
22,93,True,6,52,True,1,False,True,3,1,0,69,1,1,1,0,1,-1,False
27,94,True,7,89,True,3,True,False,2,1,0,73,0,1,1,0,1,1,False
14,83,True,10,80,True,1,True,False,3,1,0,66,1,1,1,1,2,0,True
24,75,True,6,51,False,1,False,True,3,0,0,67,2,2,2,1,2,-1,False
27,97,False,8,72,True,6,False,True,2,1,0,76,2,2,1,0,1,0,False
9,77,False,7,57,True,2,False,True,3,0,0,61,1,1,0,1,0,-1,False
22,82,True,9,94,True,0,False,True,4,0,1,68,0,1,2,1,1,1,False
17,78,True,9,51,True,1,True,False,3,0,1,63,1,0,2,0,1,0,False
20,83,True,6,94,True,1,False,True,2,0,0,67,2,0,1,0,1,0,False
22,79,True,6,97,True,3,False,True,3,0,1,66,0,0,0,2,1,-1,False
17,62,True,6,54,True,2,False,True,3,1,0,62,2,0,0,1,2,0,False
16,95,True,6,86,True,0,True,False,3,0,0,69,2,0,1,0,2,0,False
20,78,False,6,77,True,3,True,False,3,0,1,67,1,1,1,1,1,1,False
13,84,False,8,98,False,2,False,True,2,1,1,66,1,1,0,1,1,1,False
13,66,True,6,90,True,2,False,True,3,0,1,63,2,1,1,0,1,1,True
24,60,False,6,85,True,1,False,True,2,2,1,64,1,1,0,2,1,0,False
13,70,True,6,96,True,2,True,False,5,2,1,64,0,1,2,1,1,-1,False
24,88,False,8,58,True,1,False,True,3,0,0,67,0,1,1,0,2,-1,False
23,64,True,7,69,True,4,False,True,3,0,1,66,0,1,2,2,1,1,False
10,96,True,7,92,True,1,False,True,1,0,0,68,2,2,1,0,0,0,False
16,69,True,6,55,True,1,False,True,1,0,1,62,1,2,1,1,2,-1,False
27,68,True,5,97,True,1,False,True,4,1,0,68,1,1,0,1,1,-1,False
14,67,False,9,87,True,1,True,False,3,0,0,63,2,0,1,1,1,1,False
17,61,False,7,72,True,1,False,True,2,0,1,62,1,2,0,1,2,0,False
23,91,False,10,67,True,2,False,True,2,1,0,72,2,2,2,0,1,1,False
25,95,False,8,57,True,4,False,True,3,0,1,69,1,0,0,0,1,0,False
18,85,True,10,55,True,3,False,True,3,0,0,67,1,0,2,1,2,0,False
16,68,True,8,71,True,1,True,False,3,0,1,65,1,2,1,2,2,0,False
29,71,False,7,92,True,1,False,True,3,0,0,69,2,1,0,0,1,1,False
30,79,True,6,77,True,1,False,True,2,0,0,72,2,2,1,0,1,1,False
26,98,True,6,73,True,2,False,True,3,0,0,70,0,1,1,0,0,-1,False
21,70,False,9,66,True,1,False,True,4,1,1,91,2,2,1,1,0,0,False
15,89,True,7,58,True,2,False,True,3,0,1,65,2,0,0,0,1,-1,False
15,78,True,8,100,True,0,False,True,3,0,0,62,0,1,0,0,1,-1,True
23,72,True,8,51,True,2,True,False,3,1,2,65,0,2,1,0,1,1,False
23,78,True,8,66,True,1,False,True,1,1,1,67,1,1,1,1,2,0,False
28,63,False,6,88,True,4,False,True,4,0,2,67,1,0,2,1,2,0,False
24,92,False,9,76,True,2,False,True,2,0,0,72,1,2,1,2,1,1,False
11,70,True,7,66,True,1,False,True,3,0,0,60,1,0,0,1,2,-1,False
26,89,False,7,100,True,0,False,True,3,0,0,69,1,0,0,1,0,0,False
14,63,False,8,81,True,0,True,False,5,0,0,61,1,1,0,1,0,1,False
18,98,True,7,65,True,1,True,False,4,2,0,70,0,1,1,2,1,0,False
22,68,False,4,92,True,2,False,True,3,0,0,68,1,2,2,2,1,0,False
32,95,True,9,58,True,2,True,False,4,0,0,75,1,2,1,1,1,1,False
39,92,False,9,73,True,1,False,True,4,2,1,75,1,1,1,1,1,-1,False
24,99,False,4,92,True,2,True,False,3,0,2,72,2,1,0,2,1,0,False
19,79,True,5,99,True,1,True,False,4,1,1,66,0,1,2,0,1,-1,False
23,89,False,10,69,True,5,False,True,4,0,0,71,0,2,0,1,1,0,False
25,75,False,7,57,True,4,False,True,5,1,0,70,0,2,2,0,2,1,False
18,67,True,7,78,True,2,False,True,3,0,0,63,1,2,0,1,1,-1,True
31,78,True,6,97,True,0,False,True,3,0,0,72,2,2,0,1,2,0,False
21,67,True,5,83,True,1,True,False,5,0,0,65,1,1,1,0,2,0,False
23,99,True,7,80,True,3,True,False,2,0,0,71,1,1,0,0,0,0,False
24,64,True,8,65,True,0,False,True,3,1,0,65,1,1,1,1,1,1,False
23,84,True,7,80,True,1,True,False,3,1,1,69,1,0,1,1,2,1,False
